DDT_hr,Vol_cf,Max_Inflow_cfs,Max_Depth_ft,Max_Storage_Vol_cf,Treated_mgal,Total_mgal,Capture_Efficiency_%,Flow_Balance_Error_%
48,27500,32.09,1.11,30397.0,397.282,850.038,46.736969406073605,-0.0
48,30000,32.09,1.11,33155.0,420.984,850.026,49.52601449838005,-0.0
48,40000,32.09,1.1,44182.0,501.294,849.982,58.97701363087688,-0.0
48,50000,32.09,1.1,55196.0,564.821,850.039,66.44648069088596,-0.0
48,60000,32.09,1.1,66197.0,616.874,850.092,72.56555761023513,-0.0
48,70000,32.09,1.1,77186.0,659.421,850.139,77.56625681212131,-0.0
48,80000,32.09,1.1,88162.0,694.802,850.177,81.72439386151355,-0.0
48,90000,32.09,1.1,99125.0,723.305,850.192,85.07548883075822,-0.0
48,100000,32.09,1.1,110076.0,745.762,850.197,87.71637632219355,-0.0
48,125000,32.09,1.1,137398.0,784.086,850.202,92.22349512233563,-0.0
48,150000,32.09,1.1,164635.0,803.954,850.203,94.56024031907674,-0.0
48,175000,32.09,1.09,191408.0,817.608,850.203,96.16620971697347,-0.0
48,200000,32.09,1.08,216074.0,826.712,850.204,97.23689843849242,-0.0
48,225000,32.09,1.06,238594.0,833.785,850.204,98.06881642523442,-0.0
48,250000,32.09,1.04,259197.99999999997,838.999,850.204,98.68208100644081,-0.0
48,275000,32.09,1.03,283638.0,842.912,850.204,99.14232348942137,-0.0
48,300000,32.09,1.03,308006.0,845.737,850.204,99.47459668503089,-0.0
72,1000,32.09,1.11,1107.0,17.266,850.208,2.0307971696337836,0.0
72,2000,32.09,1.11,2214.0,32.574,850.201,3.8313292974249618,0.0
72,3000,32.09,1.11,3321.0,47.572,850.194,5.595428808013231,0.0
72,4000,32.09,1.11,4427.0,61.851,850.186,7.274996294928404,0.0
72,5000,32.09,1.11,5534.0,75.97,850.179,8.935765291779731,0.0
72,7500,32.09,1.11,8300.0,109.258,850.16,12.851463253975723,0.0
72,10000,32.09,1.11,11065.0,140.838,850.141,16.566428392466662,0.0
72,12500,32.09,1.11,13829.0,170.583,850.123,20.065684612697222,-0.0
72,15000,32.09,1.11,16593.0,199.136,850.104,23.424898600641804,-0.0
72,17500,32.09,1.11,19356.0,226.21,850.085,26.610280148455743,-0.0
72,20000,32.09,1.11,22119.0,252.399,850.067,29.69165959859635,-0.0
72,22500,32.09,1.11,24880.0,277.157,850.049,32.60482631001271,0.0
72,25000,32.09,1.11,27641.0,300.926,850.032,35.40172605266625,0.0
72,27500,32.09,1.11,30401.0,323.479,850.016,38.05563659978165,-0.0
72,30000,32.09,1.11,33161.0,345.149,850.0,40.60576470588235,-0.0
72,40000,32.09,1.1,44192.0,421.569,849.942,49.5997373938457,-0.0
72,50000,32.09,1.1,55212.0,484.445,849.924,56.99862575947967,-0.0
72,60000,32.09,1.1,66220.0,536.334,849.971,63.100270479816366,-0.0
72,70000,32.09,1.1,77217.0,581.214,850.01,68.37731320807991,-0.0
72,80000,32.09,1.1,88203.0,621.067,850.045,73.0628378497609,-0.0
72,90000,32.09,1.1,99177.0,654.172,850.077,76.95444059773409,-0.0
72,100000,32.09,1.1,110140.0,682.398,850.107,80.27201281721007,-0.0
72,125000,32.09,1.1,137499.0,738.218,850.163,86.83252505695967,-0.0
72,150000,32.09,1.1,164785.0,775.055,850.179,91.16374316467473,-0.0
72,175000,32.09,1.1,191842.0,796.908,850.185,93.7334815363715,-0.0
72,200000,32.09,1.09,217459.0,810.335,850.188,95.31244854079334,-0.0
72,225000,32.09,1.07,240798.0,819.799,850.189,96.42550068278936,-0.0
72,250000,32.09,1.05,262514.0,827.205,850.19,97.29648666768604,-0.0
72,275000,32.09,1.03,284209.0,833.42,850.19,98.02749973535326,-0.0
72,300000,32.09,1.03,309806.0,838.206,850.19,98.59043272680223,-0.0
96,1000,32.09,1.11,1107.0,13.766,850.208,1.6191332003462684,0.0
